Time,Symbol,Price,Quantity,Type,Status,Value,Tag
2019-04-01T19:50:00Z,GLD,0,-3471,Stop Market,Canceled,0,"Monthly stop reset" 
2019-05-01T13:31:00Z,GLD,120.4,-3471,Market On Close,Filled,-417908.4,"Monthly rotation to TQQQ" 
2019-05-01T13:31:00Z,TQQQ,7.7792906105,53029,Market On Close,Filled,412528.0017842,"Monthly rotation to TQQQ" 
2019-05-01T20:00:00Z,TQQQ,6.9624650963975,-53029,Stop Market,Filled,-369212.56159686,"10.5% monthly-reset stop" 
2019-06-03T13:31:00Z,TQQQ,5.5978027185,62099,Market On Close,Filled,347617.95101613,"Monthly rotation to TQQQ" 
2019-06-03T20:00:00Z,TQQQ,0,-62099,Stop Market,Canceled,0,"Monthly stop reset" 
2019-07-01T19:50:00Z,TQQQ,0,-62099,Stop Market,Canceled,0,"Monthly stop reset" 
2019-08-01T13:31:00Z,TQQQ,7.701890658,-62099,Market On Close,Filled,-478279.70797114,"Monthly rotation to TECL" 
2019-08-01T13:31:00Z,TECL,15.638984937,32059,Market On Close,Filled,501370.21809528,"Monthly rotation to TECL" 
2019-08-01T20:00:00Z,TECL,13.623854574,-32059,Stop Market,Filled,-436767.15378787,"10.5% monthly-reset stop" 
2019-09-03T13:31:00Z,TECL,14.191896315,29734,Market On Close,Filled,421981.84503021,"Monthly rotation to TECL" 
2019-09-03T20:00:00Z,TECL,0,-29734,Stop Market,Canceled,0,"Monthly stop reset" 
2019-10-01T13:31:00Z,TECL,14.856833579,-29734,Market On Close,Filled,-441753.08963799,"Monthly rotation to TQQQ" 
2019-10-01T13:31:00Z,TQQQ,7.161281759,63910,Market On Close,Filled,457677.51721769,"Monthly rotation to TQQQ" 
2019-10-01T20:00:00Z,TQQQ,0,-63910,Stop Market,Canceled,0,"Monthly stop reset" 
2019-11-01T19:50:00Z,TQQQ,0,-63910,Stop Market,Canceled,0,"Monthly stop reset" 
2019-12-02T14:31:00Z,TQQQ,8.959342194,-63910,Market On Close,Filled,-572591.55961854,"Monthly rotation to TECL" 
2019-12-02T14:31:00Z,TECL,18.8265868322,30114,Market On Close,Filled,566943.83586487,"Monthly rotation to TECL" 
2019-12-02T21:00:00Z,TECL,0,-30114,Stop Market,Canceled,0,"Monthly stop reset" 
2020-01-02T14:31:00Z,TECL,23.3673835706,-30114,Market On Close,Filled,-703685.38884505,"Monthly rotation to TQQQ" 
